분류명,번호,예전주소,현재주소,경도,위도,업데이트일시
30200CTVPOC638251211,024.(중촌 23-2) 중촌근린공원-1,대종로 746(중촌그린공원1/중촌동 219),대종로 746(중촌그린공원1/중촌동 219),127.4046528,36.33966389,2015-05-19 11:36:46
30200CTVPOC638284923,025.(중촌 23-2) 중촌근린공원-2,대종로 746(중촌그린공원1/중촌동 219),대종로 746(중촌그린공원1/중촌동 219),127.4038694,36.33926944,2015-05-19 11:36:46
30200CTVPOC638298979,027.(중촌 25-2) 중촌근린공원-4,대종로 746(중촌그린공원3/중촌동 219),대종로 746(중촌그린공원3/중촌동 219),127.404177777778,36.3386388888889,2015-05-19 11:36:46
30200CTVPOC638308635,026.(중촌 24-2) 중촌근린공원-3,대종로 746(중촌그린공원2/중촌동 219),대종로 746(중촌그린공원2/중촌동 219),127.4041778,36.33863889,2015-05-19 11:36:46
30200CTVPOC638364421,049.(남대전 49-2) 옥계초등학교 주변,모암로 17번길 22(옥계초등학교 주변/옥계동 25-1),모암로 17번길 22(옥계초등학교 주변/옥계동 25-1),127.4493306,36.30219167,2015-05-19 11:36:46
30200CTVPOC638392423,050.(남대전 50-2) 석교초교 후문,대종로 190번길 28(석교초등학교 주변/석교동 81-24),대종로 190번길 28(석교초등학교 주변/석교동 81-24),127.4467861,36.30879167,2015-05-19 11:36:46
30200CTVPOC1414529081,056.(382-2014-1) 해든마트 앞 삼거리#1(돔),갈마중로 16번길18 (갈마동 352-4),갈마중로 16번길18 (갈마동 352-4),127.371091666667,36.3469388888889,2015-05-19 11:36:46
30200CTVPOC1414564696,057.(382-2014-1) 해든마트 앞 삼거리#2(고정),갈마중로 16번길18 (갈마동 352-4),갈마중로 16번길18 (갈마동 352-4),127.371091666667,36.3469388888889,2015-05-19 11:36:46
30200CTVPOC1414602183,058.(382-2014-1) 해든마트 앞 삼거리#3(고정),갈마중로 16번길18 (갈마동 352-4),갈마중로 16번길18 (갈마동 352-4),127.371091666667,36.3469388888889,2015-05-19 11:36:46
30200CTVPOC1415015040,060.(279-2012-17) 임의부락#2(고정),월평로13번길28(월평1동 362),월평로13번길28(월평1동 362),127.360358333333,36.3523388888889,2015-05-19 11:36:46
30200CTVPOC1415024228,061.(279-2012-17) 임의부락#2(고정),월평로13번길28(월평1동 362),월평로13번길28(월평1동 362),127.360358333333,36.3523388888889,2015-05-19 11:36:46
30200CTVPOC1415169497,062.(383-2014-2) 월평아트빌라 사거리#1(돔),"월평서로 6번길66 (월평동933), 월드정보통신","월평서로 6번길66 (월평동933), 월드정보통신",127.362241666667,36.3547416666667,2015-05-19 11:36:46
30200CTVPOC1415204254,063.(383-2014-2) 월평아트빌라 사거리#2(고정),"월평서로 6번길66 (월평동933), 월드정보통신","월평서로 6번길66 (월평동933), 월드정보통신",127.362241666667,36.3547416666667,2015-05-19 11:36:46
30200CTVPOC1415217467,064.(383-2014-2) 월평아트빌라 사거리#3(고정),"월평서로 6번길66 (월평동933), 월드정보통신","월평서로 6번길66 (월평동933), 월드정보통신",127.362241666667,36.3547416666667,2015-05-19 11:36:46
30200CTVPOC1415350894,072.(384-2014-3) 진주건강원 앞 사거리#1(돔),중반2길57 (변동35-23),중반2길57 (변동35-23),127.381969444444,36.3251861111111,2015-05-19 11:36:46
30200CTVPOC1415373296,073.(384-2014-3) 진주건강원 앞 사거리#2(고정),중반2길57 (변동35-23),중반2길57 (변동35-23),127.381969444444,36.3251861111111,2015-05-19 11:36:46
30200CTVPOC1415382251,074.(384-2014-3) 진주건강원 앞 사거리#3(고정),중반2길57 (변동35-23),중반2길57 (변동35-23),127.381969444444,36.3251861111111,2015-05-19 11:36:46
30200CTVPOC1415456195,075.(384-2014-5) 영일샷시 앞 사거리#1(돔),들말6길38인근 (가장동33-14),들말6길38인근 (가장동33-14),127.386038888889,36.3288916666667,2015-05-19 11:36:46
30200CTVPOC1415473293,076.(384-2014-5) 영일샷시 앞 사거리#2(고정),들말6길38인근 (가장동33-14),들말6길38인근 (가장동33-14),127.386038888889,36.3288916666667,2015-05-19 11:36:46
30200CTVPOC1415486288,077.(384-2014-5) 영일샷시 앞 사거리#3(고정),들말6길38인근 (가장동33-14),들말6길38인근 (가장동33-14),127.386038888889,36.3288916666667,2015-05-19 11:36:46
30200CTVPOC1415953324,051.(388-2014-7) 장태산입구 삼거리#2(고정),장안동 299번지,장안동 299번지,127.338322222222,36.2207916666667,2015-05-19 11:36:46
30200CTVPOC1415964244,052.(388-2014-7) 장태산입구 삼거리#3(고정),장안동 299번지,장안동 299번지,127.338322222222,36.2207916666667,2015-05-19 11:36:46
30200CTVPOC1416002152,050.(388-2014-7) 장태산입구 삼거리#1(돔),장안동 299번지,장안동 299번지,127.338322222222,36.2207916666667,2015-05-19 11:36:46
30200CTVPOC1416363669,021.(287-2014-6) 피피쿠스어린이집 삼거리#2(고정),가수원로 65번길18 (가수원동 641-39),가수원로 65번길18 (가수원동 641-39),127.350794444444,36.2997194444444,2015-05-19 11:36:46
30200CTVPOC1416384432,024.(385-2014-4) 선골마을 버스정류장 앞#2(고정),괴곡동 157번지 인근,괴곡동 157번지 인근,127.365836111111,36.27865,2015-05-19 11:36:46
30200CTVPOC1416393605,025.(385-2014-4) 선골마을 버스정류장 앞#3(고정),괴곡동 157번지 인근,괴곡동 157번지 인근,127.365836111111,36.27865,2015-05-19 11:36:46
30200CTVPOC1417187323,047.(2014-16) 정보길99 앞,소제동 305-60 주변,소제동 305-60 주변,127.440361111111,36.3364694444444,2015-05-19 11:36:47
30200CTVPOC1417229521,048.(2014-17) 미화7길 40 앞,소제동 305-210 주변,소제동 305-210 주변,127.439730555556,36.3376083333333,2015-05-19 11:36:47
30200CTVPOC1417255885,049.(2014-18) 백룡로6번길 101 앞,대동 404-2 주변,대동 404-2 주변,127.445288888889,36.3319416666667,2015-05-19 11:36:47
30200CTVPOC1417283216,050.(2014-19) 대전로 915 앞,삼성동 306-4 주변,삼성동 306-4 주변,127.426686111111,36.3397611111111,2015-05-19 11:36:47
30200CTVPOC1417397752,046.(2014-20) 송촌남로11번길 147 앞,용전동 13-3 주변,용전동 13-3 주변,127.435763888889,36.3575583333333,2015-05-19 11:36:47
30200CTVPOC1417437548,047.(2014-21) 용전동 41-25 앞,용전동 41-25 앞,용전동 41-25 앞,127.431516666667,36.3558444444444,2015-05-19 11:36:47
30200CTVPOC1417480417,048.(2014-22) 계족로392번길 52 앞,성남동 497-1 주변,성남동 497-1 주변,127.435177777778,36.3475527777778,2015-05-19 11:36:47
30200CTVPOC1417540088,072.(2014-23) 달기장3길 1 앞,판암동 535-2 주변,판암동 535-2 주변,127.449411111111,36.3221194444444,2015-05-19 11:36:47
30200CTVPOC1417579041,073.(2014-24) 판암동 9-1 앞,판암동 9-1 앞,판암동 9-1 앞,127.468344444444,36.3157805555556,2015-05-19 11:36:47
30200CTVPOC1417625561,074.(2014-25) 용운로132번길13 앞,용운동 307-23 주변,용운동 307-23 주변,127.457747222222,36.3276694444444,2015-05-19 11:36:47
30200CTVPOC1417720409,056.(2014-26) 충정로 155-32 앞,자양동 213-12 주변,자양동 213-12 주변,127.451933333333,36.3436055555556,2015-05-19 11:36:47
30200CTVPOC1417762483,057.(2014-27) 가양로 68번길 9 앞,,가양동 293-5 주변,127.442830555556,36.3426527777778,2015-05-19 11:36:47
30200CTVPOC1417808721,058.(2014-28) 동서대로 1778번길 43 앞,가양동 30-42 앞,가양동 30-42 앞,127.447086111111,36.353175,2015-05-19 11:36:47
30200CTVPOC1417833526,059.(2014-29) 충정로 53-4 앞,가양동 152-1 앞,가양동 152-1 앞,127.456561111111,36.3471472222222,2015-05-19 11:36:47
30200CTVPOC1418006702,071.(14-314) 유성현대서비스,대학로81번길 32-11,대학로81번길 32-11,127.34315,36.3620527777778,2015-05-19 11:36:47
30200CTVPOC1418089554,070.(14-315) 한빛아파트 137동 앞,어은로58번길 50,어은로58번길 50,127.358477777778,36.3642333333333,2015-05-19 11:36:47
30200CTVPOC1418208412,052.(14-316) 금탄동 마을 입구#1(돔),금탄동 125,금탄동 125,127.382197222222,36.4909888888889,2015-05-19 11:36:47
30200CTVPOC1418255602,054.(14-323) 관평동 공용주차장 앞,관평동 1175,관평동 1175,127.388791666667,36.4231583333333,2015-05-19 11:36:47
30200CTVPOC1418450728,055.(14-324) 산밑할머니묵집#1(돔),관용로 33,관용로 33,127.381130555556,36.4160194444444,2015-05-19 11:36:47
30200CTVPOC1418464986,056.(14-324) 산밑할머니묵집#2(고정),관용로 33,관용로 33,127.381130555556,36.4160194444444,2015-05-19 11:36:47
30200CTVPOC1418615465,051.(14-317) 노은동 성당 앞#2(고정),노은서로108번길 3,노은서로108번길 3,127.315147222222,36.369725,2015-05-19 11:36:47
30200CTVPOC1418663747,050.(14-317) 노은동 성당 앞#1(돔),노은서로108번길 3,노은서로108번길 3,127.315147222222,36.369725,2015-05-19 11:36:47
30200CTVPOC1418777207,048.(14-321) 송정자율방범대#1(돔),송정동 351-4,송정동 351-4,127.255077777778,36.2812111111111,2015-05-19 11:36:47
30200CTVPOC1418837876,049.(14-321) 송정자율방범대#2(고정),송정동 351-4,송정동 351-4,127.255077777778,36.2812111111111,2015-05-19 11:36:47
30200CTVPOC1418907873,050.(14-322) 대림싱크대 공장,한우물로66번길 45,한우물로66번길 45,127.327397222222,36.3120833333333,2015-05-19 11:36:47
30200CTVPOC1419032175,053.(14-316) 금탄동 마을 입구#2(고정),금탄동 125,금탄동 125,127.382197222222,36.4909888888889,2015-05-19 11:36:47
30200CTVPOC1719483221,067.(311) 벧엘세탁소 맞은편#1,계룡로 18번길 (구암동 603-3),계룡로 18번길 (구암동 603-3),127.3317139,36.35281944,2015-05-19 11:36:47
30200CTVPOC1719726926,068.(311) 벧엘세탁소 맞은편#2,계룡로 18번길 (구암동 603-3),계룡로 18번길 (구암동 603-3),127.3317139,36.35281944,2015-05-19 11:36:47
30200CTVPOC1719967479,068.(310) 전민동 257-2 #1,아리랑로 21번길 (전민동 257-2),아리랑로 21번길 (전민동 257-2),127.4099722,36.40580833,2015-05-19 11:36:47
30200CTVPOC1720054512,069.(310) 전민동 257-2 #2,아리랑로 21번길 (전민동 257-2),아리랑로 21번길 (전민동 257-2),127.4099722,36.40580833,2015-05-19 11:36:47
30200CTVPOC1720133199,046.(312) 마을안쪽 3거리 #1,원계산로 64번길 (대정동 501),원계산로 64번길 (대정동 501),127.307575,36.32162222,2015-05-19 11:36:47
30200CTVPOC1720164555,047.(312) 마을안쪽 3거리 #2,원계산로 64번길 (대정동 501),원계산로 64번길 (대정동 501),127.307575,36.32162222,2015-05-19 11:36:47
30200VMSFCL000000000,테스트시설물,,,127.36605043317043,36.320638877374,2015-05-27 16:01:48
30200CTVLPC000000002,트리풀시티 모델하우스,봉명동,도안대로 590번길,127.34347958119274,36.35262297837371,2015-05-28 15:39:02
30200CTVITG000000003,이상음원테스트,,,127.34397198549081,36.33904415763331,2015-05-28 21:07:59
30200CTVFCL000000001,봉명초등학교옆,봉명동,계룡로 132번길,127.34412284934632,36.350011605922276,2015-05-28 15:10:21
30500POCCTV1103212940,077.(유등 75-1) 은혜요양원 부근1,,,0,0,2015-07-09 12:38:30
30500POCCTV1103314809,078.(유등 75-1) 은혜요양원 부근2,,,0,0,2015-07-09 12:38:30
30500POCCTV104620572,079.(유등 76-2)버드네어린이공원 지구대앞,,,0,0,2015-07-09 12:38:30
30500POCCTV104659432,080.(유등 77-2)버드네어린이공원 식수대앞,,,0,0,2015-07-09 12:38:30
30500POCCTV104698604,081.(유등 78-2)뿌리공원 언고개주차장 입구,,,0,0,2015-07-09 12:38:31
30500POCCTV104723283,082.(유등 79-2)뿌리공원 언고개매표소 부근,,,0,0,2015-07-09 12:38:31
30500POCCTV104764967,083.(유등 80-2)모산공원 샘물쉼터부근,,,0,0,2015-07-09 12:38:31
30500POCCTV104803983,084.(유등 81-2)버드내초정문 건너골목,,,0,0,2015-07-09 12:38:31
30500POCCTV104861251,085.(유등 82-2)대문초등학교 뒷골목길,,,0,0,2015-07-09 12:38:31
30500POCCTV104899097,086.(유등 83-2)문성초등학교 뒷골목길,,,0,0,2015-07-09 12:38:31
30500POCCTV104937192,087.(유등 84-2)산서초등학교 후문,,,0,0,2015-07-09 12:38:31
30500POCCTV2474815,057.(483-2015-2)남선공원 #1(회전),,,0,0,2015-07-09 12:38:31
30500POCCTV2519962,058.(483-2015-2)남선공원 #2(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV2530585,059.(483-2015-2)남선공원 #3(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV2659926,060.(439-2015-3)탄방초교 #1(회전),,,0,0,2015-07-09 12:38:31
30500POCCTV2682795,061.(439-2015-3)탄방초교 #2(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV15067715,014.(211-2011-7) 동산유치원,,,0,0,2015-07-09 12:38:31
30500POCCTV2916859,059.(441-2015-5)별나라어린이집 #1(회전),,,0,0,2015-07-09 12:38:31
30500POCCTV2974408,060.(441-2015-5)별나라어린이집 #2(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV2988199,061.(441-2015-5)별나라어린이집 #3(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV3043189,062.(442-2015-6)대전시립어린이집 #1(회전),,,0,0,2015-07-09 12:38:31
30500POCCTV3082267,063.(442-2015-6)대전시립어린이집 #2(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV3159472,064.(443-2015-7)갈마공원 내 화장실 옆 #1(회전),,,0,0,2015-07-09 12:38:31
30500POCCTV3189190,065.(443-2015-7)갈마공원 내 화장실 옆 #2(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV3222559,066.(443-2015-7)갈마공원 내 화장실 옆 #3(고정),,,0,0,2015-07-09 12:38:31
30500POCCTV86789315,098.갈마근린공원#2,,,0,0,2015-07-09 12:38:31
30500POCCTV86694201,099.목련어린이집#3,,,0,0,2015-07-09 12:38:31
30500POCCTV34152628,"007.(158-2010-47) 둔천초,청산공원,주민센터뒤_#1",,,0,0,2015-07-09 12:38:31
30500POCCTV34253732,"008.(158-2010-47) 둔천초,청산공원,주민센터뒤_#2",,,0,0,2015-07-09 12:38:31
30500POCCTV34265853,"009.(158-2010-47) 둔천초,청산공원,주민센터뒤_#3",,,0,0,2015-07-09 12:38:32
30500POCCTV250680580,"049.(79-2009-5) 성룡초교, 황실@103동#1",,,0,0,2015-07-09 12:38:32
30500POCCTV252510487,"050.(79-2009-5) 성룡초교, 황실@103동#2",,,0,0,2015-07-09 12:38:32
30500POCCTV250709659,"051.(80-2009-6) 성룡초교, 황실@110동#1",,,0,0,2015-07-09 12:38:32
30500POCCTV250725274,"052.(80-2009-6) 성룡초교, 황실@110동#2",,,0,0,2015-07-09 12:38:32
30500POCCTV247780662,"053.(81-2009-7) 성룡초교, 황실@118동#1",,,0,0,2015-07-09 12:38:32
30500POCCTV247914324,"054.(81-2009-7) 성룡초교, 황실@118동#2",,,0,0,2015-07-09 12:38:32
30500POCCTV247057566,"055.(78-2009-4) 성룡초교, 신호등4거리동#1",,,0,0,2015-07-09 12:38:32
